subj_code,bin,type,total_valid_answers,subj_accuracy,prompt,response,category,category_type,uuid,correct_res,incorrect_res
A2NMAOYBBJTO0R,5,context,69,0.623188405797101,The painting is BLANK Ali. Ali turns around. The painting is North of Ali.,0,geocentric_near,geocentric_near_context,0f6d0640-aa19-4331-b909-2d4ce3819888,North of,South of
A2RCYLKY072XXO,5,context,69,0.840579710144927,The painting is BLANK Ali. Ali turns around. The painting is North of Ali.,1,geocentric_near,geocentric_near_context,0f6d0640-aa19-4331-b909-2d4ce3819888,North of,South of
A2TR30V5KYFFSI,5,context,69,0.623188405797101,The painting is BLANK Ali. Ali turns around. The painting is North of Ali.,0,geocentric_near,geocentric_near_context,0f6d0640-aa19-4331-b909-2d4ce3819888,North of,South of
A30BPQ2QGZOXN8,5,context,69,0.710144927536232,The painting is BLANK Ali. Ali turns around. The painting is North of Ali.,1,geocentric_near,geocentric_near_context,0f6d0640-aa19-4331-b909-2d4ce3819888,North of,South of
A3493E42N1JZVF,5,context,69,0.855072463768116,The painting is BLANK Ali. Ali turns around. The painting is North of Ali.,1,geocentric_near,geocentric_near_context,0f6d0640-aa19-4331-b909-2d4ce3819888,North of,South of
A39KJNWAFOD7N1,5,context,69,0.739130434782609,The painting is BLANK Ali. Ali turns around. The painting is North of Ali.,0,geocentric_near,geocentric_near_context,0f6d0640-aa19-4331-b909-2d4ce3819888,North of,South of
A3G7QQTQIKYI2O,5,context,69,0.434782608695652,The painting is BLANK Ali. Ali turns around. The painting is North of Ali.,0,geocentric_near,geocentric_near_context,0f6d0640-aa19-4331-b909-2d4ce3819888,North of,South of
A3GWRDHAURRNK6,5,context,69,0.782608695652174,The painting is BLANK Ali. Ali turns around. The painting is North of Ali.,0,geocentric_near,geocentric_near_context,0f6d0640-aa19-4331-b909-2d4ce3819888,North of,South of
A3JQVSZWD3QLO6,5,context,69,0.478260869565217,The painting is BLANK Ali. Ali turns around. The painting is North of Ali.,0,geocentric_near,geocentric_near_context,0f6d0640-aa19-4331-b909-2d4ce3819888,North of,South of
A6KOTWP7N7RLU,5,context,69,0.91304347826087,The painting is BLANK Ali. Ali turns around. The painting is North of Ali.,1,geocentric_near,geocentric_near_context,0f6d0640-aa19-4331-b909-2d4ce3819888,North of,South of
A7KJBEXITHVAS,5,context,69,0.63768115942029,The painting is BLANK Ali. Ali turns around. The painting is North of Ali.,1,geocentric_near,geocentric_near_context,0f6d0640-aa19-4331-b909-2d4ce3819888,North of,South of
AV9M7394RRARU,5,context,69,0.898550724637681,The painting is BLANK Ali. Ali turns around. The painting is North of Ali.,0,geocentric_near,geocentric_near_context,0f6d0640-aa19-4331-b909-2d4ce3819888,North of,South of
A12J4IRF5Z06BT,5,context,69,0.652173913043478,The painting is BLANK Ali. Ali turns around. The painting is behind Ali.,1,egocentric_near,egocentric_near_context,70620fd9-dc02-4a88-bfb6-c232b774184c,in front of,behind
A19YRUF7K6FY78,5,context,69,0.550724637681159,The painting is BLANK Ali. Ali turns around. The painting is behind Ali.,0,egocentric_near,egocentric_near_context,70620fd9-dc02-4a88-bfb6-c232b774184c,in front of,behind
A1B1SWNEKFBTPM,5,context,69,0.768115942028985,The painting is BLANK Ali. Ali turns around. The painting is behind Ali.,1,egocentric_near,egocentric_near_context,70620fd9-dc02-4a88-bfb6-c232b774184c,in front of,behind
A1HGOFQI8TQCWB,5,context,69,0.652173913043478,The painting is BLANK Ali. Ali turns around. The painting is behind Ali.,1,egocentric_near,egocentric_near_context,70620fd9-dc02-4a88-bfb6-c232b774184c,in front of,behind
A1LA6CIGBNDOH9,5,context,69,0.768115942028985,The painting is BLANK Ali. Ali turns around. The painting is behind Ali.,1,egocentric_near,egocentric_near_context,70620fd9-dc02-4a88-bfb6-c232b774184c,in front of,behind
A1ROEDVMTO9Y3X,5,context,69,0.550724637681159,The painting is BLANK Ali. Ali turns around. The painting is behind Ali.,1,egocentric_near,egocentric_near_context,70620fd9-dc02-4a88-bfb6-c232b774184c,in front of,behind
A214V7ZRX7LEWZ,5,context,69,0.608695652173913,The painting is BLANK Ali. Ali turns around. The painting is behind Ali.,1,egocentric_near,egocentric_near_context,70620fd9-dc02-4a88-bfb6-c232b774184c,in front of,behind
A2616JPJO73667,5,context,69,0.652173913043478,The painting is BLANK Ali. Ali turns around. The painting is behind Ali.,1,egocentric_near,egocentric_near_context,70620fd9-dc02-4a88-bfb6-c232b774184c,in front of,behind
A27EV0216FCLJW,5,context,69,0.623188405797101,The painting is BLANK Ali. Ali turns around. The painting is behind Ali.,1,egocentric_near,egocentric_near_context,70620fd9-dc02-4a88-bfb6-c232b774184c,in front of,behind
A2NMAOYBBJTO0R,5,context,69,0.623188405797101,The painting is BLANK Ali. Ali turns around. The painting is behind Ali.,1,egocentric_near,egocentric_near_context,70620fd9-dc02-4a88-bfb6-c232b774184c,in front of,behind
A2RCYLKY072XXO,5,context,69,0.840579710144927,The painting is BLANK Ali. Ali turns around. The painting is behind Ali.,1,egocentric_near,egocentric_near_context,70620fd9-dc02-4a88-bfb6-c232b774184c,in front of,behind
A2TR30V5KYFFSI,5,context,69,0.623188405797101,The painting is BLANK Ali. Ali turns around. The painting is behind Ali.,1,egocentric_near,egocentric_near_context,70620fd9-dc02-4a88-bfb6-c232b774184c,in front of,behind
A30BPQ2QGZOXN8,5,context,69,0.710144927536232,The painting is BLANK Ali. Ali turns around. The painting is behind Ali.,1,egocentric_near,egocentric_near_context,70620fd9-dc02-4a88-bfb6-c232b774184c,in front of,behind
A3493E42N1JZVF,5,context,69,0.855072463768116,The painting is BLANK Ali. Ali turns around. The painting is behind Ali.,1,egocentric_near,egocentric_near_context,70620fd9-dc02-4a88-bfb6-c232b774184c,in front of,behind
A39KJNWAFOD7N1,5,context,69,0.739130434782609,The painting is BLANK Ali. Ali turns around. The painting is behind Ali.,1,egocentric_near,egocentric_near_context,70620fd9-dc02-4a88-bfb6-c232b774184c,in front of,behind
A3G7QQTQIKYI2O,5,context,69,0.434782608695652,The painting is BLANK Ali. Ali turns around. The painting is behind Ali.,0,egocentric_near,egocentric_near_context,70620fd9-dc02-4a88-bfb6-c232b774184c,in front of,behind
A3GWRDHAURRNK6,5,context,69,0.782608695652174,The painting is BLANK Ali. Ali turns around. The painting is behind Ali.,1,egocentric_near,egocentric_near_context,70620fd9-dc02-4a88-bfb6-c232b774184c,in front of,behind
A3JQVSZWD3QLO6,5,context,69,0.478260869565217,The painting is BLANK Ali. Ali turns around. The painting is behind Ali.,0,egocentric_near,egocentric_near_context,70620fd9-dc02-4a88-bfb6-c232b774184c,in front of,behind
A6KOTWP7N7RLU,5,context,69,0.91304347826087,The painting is BLANK Ali. Ali turns around. The painting is behind Ali.,1,egocentric_near,egocentric_near_context,70620fd9-dc02-4a88-bfb6-c232b774184c,in front of,behind
A7KJBEXITHVAS,5,context,69,0.63768115942029,The painting is BLANK Ali. Ali turns around. The painting is behind Ali.,0,egocentric_near,egocentric_near_context,70620fd9-dc02-4a88-bfb6-c232b774184c,in front of,behind
AV9M7394RRARU,5,context,69,0.898550724637681,The painting is BLANK Ali. Ali turns around. The painting is behind Ali.,1,egocentric_near,egocentric_near_context,70620fd9-dc02-4a88-bfb6-c232b774184c,in front of,behind
A12J4IRF5Z06BT,5,context,69,0.652173913043478,The painting is BLANK Ali. Ali turns left. The painting is East of Ali.,0,geocentric_near,geocentric_near_context,9d8ecfc4-35b9-4001-9529-6b0c8a91e01a,East of,North of
A19YRUF7K6FY78,5,context,69,0.550724637681159,The painting is BLANK Ali. Ali turns left. The painting is East of Ali.,0,geocentric_near,geocentric_near_context,9d8ecfc4-35b9-4001-9529-6b0c8a91e01a,East of,North of
A1B1SWNEKFBTPM,5,context,69,0.768115942028985,The painting is BLANK Ali. Ali turns left. The painting is East of Ali.,1,geocentric_near,geocentric_near_context,9d8ecfc4-35b9-4001-9529-6b0c8a91e01a,East of,North of
A1HGOFQI8TQCWB,5,context,69,0.652173913043478,The painting is BLANK Ali. Ali turns left. The painting is East of Ali.,0,geocentric_near,geocentric_near_context,9d8ecfc4-35b9-4001-9529-6b0c8a91e01a,East of,North of
A1LA6CIGBNDOH9,5,context,69,0.768115942028985,The painting is BLANK Ali. Ali turns left. The painting is East of Ali.,1,geocentric_near,geocentric_near_context,9d8ecfc4-35b9-4001-9529-6b0c8a91e01a,East of,North of
A1ROEDVMTO9Y3X,5,context,69,0.550724637681159,The painting is BLANK Ali. Ali turns left. The painting is East of Ali.,0,geocentric_near,geocentric_near_context,9d8ecfc4-35b9-4001-9529-6b0c8a91e01a,East of,North of
A214V7ZRX7LEWZ,5,context,69,0.608695652173913,The painting is BLANK Ali. Ali turns left. The painting is East of Ali.,1,geocentric_near,geocentric_near_context,9d8ecfc4-35b9-4001-9529-6b0c8a91e01a,East of,North of
A2616JPJO73667,5,context,69,0.652173913043478,The painting is BLANK Ali. Ali turns left. The painting is East of Ali.,1,geocentric_near,geocentric_near_context,9d8ecfc4-35b9-4001-9529-6b0c8a91e01a,East of,North of
A27EV0216FCLJW,5,context,69,0.623188405797101,The painting is BLANK Ali. Ali turns left. The painting is East of Ali.,0,geocentric_near,geocentric_near_context,9d8ecfc4-35b9-4001-9529-6b0c8a91e01a,East of,North of
A2NMAOYBBJTO0R,5,context,69,0.623188405797101,The painting is BLANK Ali. Ali turns left. The painting is East of Ali.,0,geocentric_near,geocentric_near_context,9d8ecfc4-35b9-4001-9529-6b0c8a91e01a,East of,North of
A2RCYLKY072XXO,5,context,69,0.840579710144927,The painting is BLANK Ali. Ali turns left. The painting is East of Ali.,1,geocentric_near,geocentric_near_context,9d8ecfc4-35b9-4001-9529-6b0c8a91e01a,East of,North of
A2TR30V5KYFFSI,5,context,69,0.623188405797101,The painting is BLANK Ali. Ali turns left. The painting is East of Ali.,1,geocentric_near,geocentric_near_context,9d8ecfc4-35b9-4001-9529-6b0c8a91e01a,East of,North of
A30BPQ2QGZOXN8,5,context,69,0.710144927536232,The painting is BLANK Ali. Ali turns left. The painting is East of Ali.,0,geocentric_near,geocentric_near_context,9d8ecfc4-35b9-4001-9529-6b0c8a91e01a,East of,North of
A3493E42N1JZVF,5,context,69,0.855072463768116,The painting is BLANK Ali. Ali turns left. The painting is East of Ali.,0,geocentric_near,geocentric_near_context,9d8ecfc4-35b9-4001-9529-6b0c8a91e01a,East of,North of
A39KJNWAFOD7N1,5,context,69,0.739130434782609,The painting is BLANK Ali. Ali turns left. The painting is East of Ali.,1,geocentric_near,geocentric_near_context,9d8ecfc4-35b9-4001-9529-6b0c8a91e01a,East of,North of
A3G7QQTQIKYI2O,5,context,69,0.434782608695652,The painting is BLANK Ali. Ali turns left. The painting is East of Ali.,0,geocentric_near,geocentric_near_context,9d8ecfc4-35b9-4001-9529-6b0c8a91e01a,East of,North of
A3GWRDHAURRNK6,5,context,69,0.782608695652174,The painting is BLANK Ali. Ali turns left. The painting is East of Ali.,1,geocentric_near,geocentric_near_context,9d8ecfc4-35b9-4001-9529-6b0c8a91e01a,East of,North of
A3JQVSZWD3QLO6,5,context,69,0.478260869565217,The painting is BLANK Ali. Ali turns left. The painting is East of Ali.,0,geocentric_near,geocentric_near_context,9d8ecfc4-35b9-4001-9529-6b0c8a91e01a,East of,North of
A6KOTWP7N7RLU,5,context,69,0.91304347826087,The painting is BLANK Ali. Ali turns left. The painting is East of Ali.,1,geocentric_near,geocentric_near_context,9d8ecfc4-35b9-4001-9529-6b0c8a91e01a,East of,North of
A7KJBEXITHVAS,5,context,69,0.63768115942029,The painting is BLANK Ali. Ali turns left. The painting is East of Ali.,0,geocentric_near,geocentric_near_context,9d8ecfc4-35b9-4001-9529-6b0c8a91e01a,East of,North of
AV9M7394RRARU,5,context,69,0.898550724637681,The painting is BLANK Ali. Ali turns left. The painting is East of Ali.,1,geocentric_near,geocentric_near_context,9d8ecfc4-35b9-4001-9529-6b0c8a91e01a,East of,North of
A12J4IRF5Z06BT,5,context,69,0.652173913043478,The painting is BLANK Ali. Ali turns right. The painting is East of Ali.,1,geocentric_near,geocentric_near_context,75584ccb-cf13-4dad-a836-d1718688dd78,East of,South of
A19YRUF7K6FY78,5,context,69,0.550724637681159,The painting is BLANK Ali. Ali turns right. The painting is East of Ali.,1,geocentric_near,geocentric_near_context,75584ccb-cf13-4dad-a836-d1718688dd78,East of,South of
A1B1SWNEKFBTPM,5,context,69,0.768115942028985,The painting is BLANK Ali. Ali turns right. The painting is East of Ali.,0,geocentric_near,geocentric_near_context,75584ccb-cf13-4dad-a836-d1718688dd78,East of,South of
A1HGOFQI8TQCWB,5,context,69,0.652173913043478,The painting is BLANK Ali. Ali turns right. The painting is East of Ali.,1,geocentric_near,geocentric_near_context,75584ccb-cf13-4dad-a836-d1718688dd78,East of,South of
A1LA6CIGBNDOH9,5,context,69,0.768115942028985,The painting is BLANK Ali. Ali turns right. The painting is East of Ali.,1,geocentric_near,geocentric_near_context,75584ccb-cf13-4dad-a836-d1718688dd78,East of,South of
A1ROEDVMTO9Y3X,5,context,69,0.550724637681159,The painting is BLANK Ali. Ali turns right. The painting is East of Ali.,0,geocentric_near,geocentric_near_context,75584ccb-cf13-4dad-a836-d1718688dd78,East of,South of
A214V7ZRX7LEWZ,5,context,69,0.608695652173913,The painting is BLANK Ali. Ali turns right. The painting is East of Ali.,0,geocentric_near,geocentric_near_context,75584ccb-cf13-4dad-a836-d1718688dd78,East of,South of
A2616JPJO73667,5,context,69,0.652173913043478,The painting is BLANK Ali. Ali turns right. The painting is East of Ali.,0,geocentric_near,geocentric_near_context,75584ccb-cf13-4dad-a836-d1718688dd78,East of,South of
A27EV0216FCLJW,5,context,69,0.623188405797101,The painting is BLANK Ali. Ali turns right. The painting is East of Ali.,0,geocentric_near,geocentric_near_context,75584ccb-cf13-4dad-a836-d1718688dd78,East of,South of
A2NMAOYBBJTO0R,5,context,69,0.623188405797101,The painting is BLANK Ali. Ali turns right. The painting is East of Ali.,1,geocentric_near,geocentric_near_context,75584ccb-cf13-4dad-a836-d1718688dd78,East of,South of
A2RCYLKY072XXO,5,context,69,0.840579710144927,The painting is BLANK Ali. Ali turns right. The painting is East of Ali.,1,geocentric_near,geocentric_near_context,75584ccb-cf13-4dad-a836-d1718688dd78,East of,South of
A2TR30V5KYFFSI,5,context,69,0.623188405797101,The painting is BLANK Ali. Ali turns right. The painting is East of Ali.,0,geocentric_near,geocentric_near_context,75584ccb-cf13-4dad-a836-d1718688dd78,East of,South of
A30BPQ2QGZOXN8,5,context,69,0.710144927536232,The painting is BLANK Ali. Ali turns right. The painting is East of Ali.,0,geocentric_near,geocentric_near_context,75584ccb-cf13-4dad-a836-d1718688dd78,East of,South of
A3493E42N1JZVF,5,context,69,0.855072463768116,The painting is BLANK Ali. Ali turns right. The painting is East of Ali.,1,geocentric_near,geocentric_near_context,75584ccb-cf13-4dad-a836-d1718688dd78,East of,South of
A39KJNWAFOD7N1,5,context,69,0.739130434782609,The painting is BLANK Ali. Ali turns right. The painting is East of Ali.,0,geocentric_near,geocentric_near_context,75584ccb-cf13-4dad-a836-d1718688dd78,East of,South of
A3G7QQTQIKYI2O,5,context,69,0.434782608695652,The painting is BLANK Ali. Ali turns right. The painting is East of Ali.,0,geocentric_near,geocentric_near_context,75584ccb-cf13-4dad-a836-d1718688dd78,East of,South of
A3GWRDHAURRNK6,5,context,69,0.782608695652174,The painting is BLANK Ali. Ali turns right. The painting is East of Ali.,0,geocentric_near,geocentric_near_context,75584ccb-cf13-4dad-a836-d1718688dd78,East of,South of
A3JQVSZWD3QLO6,5,context,69,0.478260869565217,The painting is BLANK Ali. Ali turns right. The painting is East of Ali.,0,geocentric_near,geocentric_near_context,75584ccb-cf13-4dad-a836-d1718688dd78,East of,South of
A6KOTWP7N7RLU,5,context,69,0.91304347826087,The painting is BLANK Ali. Ali turns right. The painting is East of Ali.,1,geocentric_near,geocentric_near_context,75584ccb-cf13-4dad-a836-d1718688dd78,East of,South of
A7KJBEXITHVAS,5,context,69,0.63768115942029,The painting is BLANK Ali. Ali turns right. The painting is East of Ali.,0,geocentric_near,geocentric_near_context,75584ccb-cf13-4dad-a836-d1718688dd78,East of,South of
AV9M7394RRARU,5,context,69,0.898550724637681,The painting is BLANK Ali. Ali turns right. The painting is East of Ali.,1,geocentric_near,geocentric_near_context,75584ccb-cf13-4dad-a836-d1718688dd78,East of,South of
A12J4IRF5Z06BT,5,context,69,0.652173913043478,The painting is BLANK of Ali. Ali turns left. The painting is behind Ali.,1,egocentric_near,egocentric_near_context,7e83efa0-8c91-48f1-b70c-f903b02080f3,right,left
A19YRUF7K6FY78,5,context,69,0.550724637681159,The painting is BLANK of Ali. Ali turns left. The painting is behind Ali.,0,egocentric_near,egocentric_near_context,7e83efa0-8c91-48f1-b70c-f903b02080f3,right,left
A1B1SWNEKFBTPM,5,context,69,0.768115942028985,The painting is BLANK of Ali. Ali turns left. The painting is behind Ali.,1,egocentric_near,egocentric_near_context,7e83efa0-8c91-48f1-b70c-f903b02080f3,right,left
A1HGOFQI8TQCWB,5,context,69,0.652173913043478,The painting is BLANK of Ali. Ali turns left. The painting is behind Ali.,1,egocentric_near,egocentric_near_context,7e83efa0-8c91-48f1-b70c-f903b02080f3,right,left
A1LA6CIGBNDOH9,5,context,69,0.768115942028985,The painting is BLANK of Ali. Ali turns left. The painting is behind Ali.,0,egocentric_near,egocentric_near_context,7e83efa0-8c91-48f1-b70c-f903b02080f3,right,left
A1ROEDVMTO9Y3X,5,context,69,0.550724637681159,The painting is BLANK of Ali. Ali turns left. The painting is behind Ali.,1,egocentric_near,egocentric_near_context,7e83efa0-8c91-48f1-b70c-f903b02080f3,right,left
A214V7ZRX7LEWZ,5,context,69,0.608695652173913,The painting is BLANK of Ali. Ali turns left. The painting is behind Ali.,0,egocentric_near,egocentric_near_context,7e83efa0-8c91-48f1-b70c-f903b02080f3,right,left
A2616JPJO73667,5,context,69,0.652173913043478,The painting is BLANK of Ali. Ali turns left. The painting is behind Ali.,1,egocentric_near,egocentric_near_context,7e83efa0-8c91-48f1-b70c-f903b02080f3,right,left
A27EV0216FCLJW,5,context,69,0.623188405797101,The painting is BLANK of Ali. Ali turns left. The painting is behind Ali.,1,egocentric_near,egocentric_near_context,7e83efa0-8c91-48f1-b70c-f903b02080f3,right,left
A2NMAOYBBJTO0R,5,context,69,0.623188405797101,The painting is BLANK of Ali. Ali turns left. The painting is behind Ali.,1,egocentric_near,egocentric_near_context,7e83efa0-8c91-48f1-b70c-f903b02080f3,right,left
A2RCYLKY072XXO,5,context,69,0.840579710144927,The painting is BLANK of Ali. Ali turns left. The painting is behind Ali.,1,egocentric_near,egocentric_near_context,7e83efa0-8c91-48f1-b70c-f903b02080f3,right,left
A2TR30V5KYFFSI,5,context,69,0.623188405797101,The painting is BLANK of Ali. Ali turns left. The painting is behind Ali.,1,egocentric_near,egocentric_near_context,7e83efa0-8c91-48f1-b70c-f903b02080f3,right,left
A30BPQ2QGZOXN8,5,context,69,0.710144927536232,The painting is BLANK of Ali. Ali turns left. The painting is behind Ali.,1,egocentric_near,egocentric_near_context,7e83efa0-8c91-48f1-b70c-f903b02080f3,right,left
A3493E42N1JZVF,5,context,69,0.855072463768116,The painting is BLANK of Ali. Ali turns left. The painting is behind Ali.,1,egocentric_near,egocentric_near_context,7e83efa0-8c91-48f1-b70c-f903b02080f3,right,left
A39KJNWAFOD7N1,5,context,69,0.739130434782609,The painting is BLANK of Ali. Ali turns left. The painting is behind Ali.,1,egocentric_near,egocentric_near_context,7e83efa0-8c91-48f1-b70c-f903b02080f3,right,left
A3G7QQTQIKYI2O,5,context,69,0.434782608695652,The painting is BLANK of Ali. Ali turns left. The painting is behind Ali.,0,egocentric_near,egocentric_near_context,7e83efa0-8c91-48f1-b70c-f903b02080f3,right,left
A3GWRDHAURRNK6,5,context,69,0.782608695652174,The painting is BLANK of Ali. Ali turns left. The painting is behind Ali.,1,egocentric_near,egocentric_near_context,7e83efa0-8c91-48f1-b70c-f903b02080f3,right,left
A3JQVSZWD3QLO6,5,context,69,0.478260869565217,The painting is BLANK of Ali. Ali turns left. The painting is behind Ali.,1,egocentric_near,egocentric_near_context,7e83efa0-8c91-48f1-b70c-f903b02080f3,right,left
A6KOTWP7N7RLU,5,context,69,0.91304347826087,The painting is BLANK of Ali. Ali turns left. The painting is behind Ali.,1,egocentric_near,egocentric_near_context,7e83efa0-8c91-48f1-b70c-f903b02080f3,right,left
A7KJBEXITHVAS,5,context,69,0.63768115942029,The painting is BLANK of Ali. Ali turns left. The painting is behind Ali.,1,egocentric_near,egocentric_near_context,7e83efa0-8c91-48f1-b70c-f903b02080f3,right,left
AV9M7394RRARU,5,context,69,0.898550724637681,The painting is BLANK of Ali. Ali turns left. The painting is behind Ali.,1,egocentric_near,egocentric_near_context,7e83efa0-8c91-48f1-b70c-f903b02080f3,right,left
A12J4IRF5Z06BT,5,context,69,0.652173913043478,The painting is BLANK of Ali. Ali turns right. The painting is in front of Ali.,0,egocentric_near,egocentric_near_context,7ebd0a27-2e35-44b7-a1db-283784b79989,right,left
A19YRUF7K6FY78,5,context,69,0.550724637681159,The painting is BLANK of Ali. Ali turns right. The painting is in front of Ali.,1,egocentric_near,egocentric_near_context,7ebd0a27-2e35-44b7-a1db-283784b79989,right,left
A1B1SWNEKFBTPM,5,context,69,0.768115942028985,The painting is BLANK of Ali. Ali turns right. The painting is in front of Ali.,1,egocentric_near,egocentric_near_context,7ebd0a27-2e35-44b7-a1db-283784b79989,right,left
A1HGOFQI8TQCWB,5,context,69,0.652173913043478,The painting is BLANK of Ali. Ali turns right. The painting is in front of Ali.,1,egocentric_near,egocentric_near_context,7ebd0a27-2e35-44b7-a1db-283784b79989,right,left
A1LA6CIGBNDOH9,5,context,69,0.768115942028985,The painting is BLANK of Ali. Ali turns right. The painting is in front of Ali.,1,egocentric_near,egocentric_near_context,7ebd0a27-2e35-44b7-a1db-283784b79989,right,left
A1ROEDVMTO9Y3X,5,context,69,0.550724637681159,The painting is BLANK of Ali. Ali turns right. The painting is in front of Ali.,0,egocentric_near,egocentric_near_context,7ebd0a27-2e35-44b7-a1db-283784b79989,right,left
A214V7ZRX7LEWZ,5,context,69,0.608695652173913,The painting is BLANK of Ali. Ali turns right. The painting is in front of Ali.,1,egocentric_near,egocentric_near_context,7ebd0a27-2e35-44b7-a1db-283784b79989,right,left
A2616JPJO73667,5,context,69,0.652173913043478,The painting is BLANK of Ali. Ali turns right. The painting is in front of Ali.,1,egocentric_near,egocentric_near_context,7ebd0a27-2e35-44b7-a1db-283784b79989,right,left
A27EV0216FCLJW,5,context,69,0.623188405797101,The painting is BLANK of Ali. Ali turns right. The painting is in front of Ali.,0,egocentric_near,egocentric_near_context,7ebd0a27-2e35-44b7-a1db-283784b79989,right,left
A2NMAOYBBJTO0R,5,context,69,0.623188405797101,The painting is BLANK of Ali. Ali turns right. The painting is in front of Ali.,0,egocentric_near,egocentric_near_context,7ebd0a27-2e35-44b7-a1db-283784b79989,right,left
A2RCYLKY072XXO,5,context,69,0.840579710144927,The painting is BLANK of Ali. Ali turns right. The painting is in front of Ali.,1,egocentric_near,egocentric_near_context,7ebd0a27-2e35-44b7-a1db-283784b79989,right,left
A2TR30V5KYFFSI,5,context,69,0.623188405797101,The painting is BLANK of Ali. Ali turns right. The painting is in front of Ali.,0,egocentric_near,egocentric_near_context,7ebd0a27-2e35-44b7-a1db-283784b79989,right,left
A30BPQ2QGZOXN8,5,context,69,0.710144927536232,The painting is BLANK of Ali. Ali turns right. The painting is in front of Ali.,1,egocentric_near,egocentric_near_context,7ebd0a27-2e35-44b7-a1db-283784b79989,right,left
A3493E42N1JZVF,5,context,69,0.855072463768116,The painting is BLANK of Ali. Ali turns right. The painting is in front of Ali.,0,egocentric_near,egocentric_near_context,7ebd0a27-2e35-44b7-a1db-283784b79989,right,left
A39KJNWAFOD7N1,5,context,69,0.739130434782609,The painting is BLANK of Ali. Ali turns right. The painting is in front of Ali.,0,egocentric_near,egocentric_near_context,7ebd0a27-2e35-44b7-a1db-283784b79989,right,left
A3G7QQTQIKYI2O,5,context,69,0.434782608695652,The painting is BLANK of Ali. Ali turns right. The painting is in front of Ali.,0,egocentric_near,egocentric_near_context,7ebd0a27-2e35-44b7-a1db-283784b79989,right,left
A3GWRDHAURRNK6,5,context,69,0.782608695652174,The painting is BLANK of Ali. Ali turns right. The painting is in front of Ali.,1,egocentric_near,egocentric_near_context,7ebd0a27-2e35-44b7-a1db-283784b79989,right,left
A3JQVSZWD3QLO6,5,context,69,0.478260869565217,The painting is BLANK of Ali. Ali turns right. The painting is in front of Ali.,1,egocentric_near,egocentric_near_context,7ebd0a27-2e35-44b7-a1db-283784b79989,right,left
A6KOTWP7N7RLU,5,context,69,0.91304347826087,The painting is BLANK of Ali. Ali turns right. The painting is in front of Ali.,1,egocentric_near,egocentric_near_context,7ebd0a27-2e35-44b7-a1db-283784b79989,right,left
A7KJBEXITHVAS,5,context,69,0.63768115942029,The painting is BLANK of Ali. Ali turns right. The painting is in front of Ali.,0,egocentric_near,egocentric_near_context,7ebd0a27-2e35-44b7-a1db-283784b79989,right,left
AV9M7394RRARU,5,context,69,0.898550724637681,The painting is BLANK of Ali. Ali turns right. The painting is in front of Ali.,1,egocentric_near,egocentric_near_context,7ebd0a27-2e35-44b7-a1db-283784b79989,right,left
A12J4IRF5Z06BT,5,context,69,0.652173913043478,The room is bright. Ali turns BLANK a light. The room gets brighter.,1,state_follows,state_follows_context,14a831ce-6563-46e5-a50c-653be1e55e0d,on,off
A19YRUF7K6FY78,5,context,69,0.550724637681159,The room is bright. Ali turns BLANK a light. The room gets brighter.,1,state_follows,state_follows_context,14a831ce-6563-46e5-a50c-653be1e55e0d,on,off
A1B1SWNEKFBTPM,5,context,69,0.768115942028985,The room is bright. Ali turns BLANK a light. The room gets brighter.,1,state_follows,state_follows_context,14a831ce-6563-46e5-a50c-653be1e55e0d,on,off
A1HGOFQI8TQCWB,5,context,69,0.652173913043478,The room is bright. Ali turns BLANK a light. The room gets brighter.,1,state_follows,state_follows_context,14a831ce-6563-46e5-a50c-653be1e55e0d,on,off
A1LA6CIGBNDOH9,5,context,69,0.768115942028985,The room is bright. Ali turns BLANK a light. The room gets brighter.,1,state_follows,state_follows_context,14a831ce-6563-46e5-a50c-653be1e55e0d,on,off
A1ROEDVMTO9Y3X,5,context,69,0.550724637681159,The room is bright. Ali turns BLANK a light. The room gets brighter.,1,state_follows,state_follows_context,14a831ce-6563-46e5-a50c-653be1e55e0d,on,off
A214V7ZRX7LEWZ,5,context,69,0.608695652173913,The room is bright. Ali turns BLANK a light. The room gets brighter.,1,state_follows,state_follows_context,14a831ce-6563-46e5-a50c-653be1e55e0d,on,off
A2616JPJO73667,5,context,69,0.652173913043478,The room is bright. Ali turns BLANK a light. The room gets brighter.,1,state_follows,state_follows_context,14a831ce-6563-46e5-a50c-653be1e55e0d,on,off
A27EV0216FCLJW,5,context,69,0.623188405797101,The room is bright. Ali turns BLANK a light. The room gets brighter.,1,state_follows,state_follows_context,14a831ce-6563-46e5-a50c-653be1e55e0d,on,off
A2NMAOYBBJTO0R,5,context,69,0.623188405797101,The room is bright. Ali turns BLANK a light. The room gets brighter.,1,state_follows,state_follows_context,14a831ce-6563-46e5-a50c-653be1e55e0d,on,off
A2RCYLKY072XXO,5,context,69,0.840579710144927,The room is bright. Ali turns BLANK a light. The room gets brighter.,1,state_follows,state_follows_context,14a831ce-6563-46e5-a50c-653be1e55e0d,on,off
A2TR30V5KYFFSI,5,context,69,0.623188405797101,The room is bright. Ali turns BLANK a light. The room gets brighter.,1,state_follows,state_follows_context,14a831ce-6563-46e5-a50c-653be1e55e0d,on,off
